area;codice_NUTS1;codice_NUTS2;codice_regione_ISTAT;denominazione_struttura;lat;lng;nome_area;tipologia
EMR;ITH;ITH5;8;"CENTRO DIURNO ""SERGIO GHINASSI""";44.4157051;12.203718;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO A.N.F.F.A.S.;44.6568643;10.9331339;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO ANZIANI LE RADICI;44.4965932;11.3644077;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO ASSISTENZIALE DI SAN MAURO PASCOLI;44.1014569;12.4146306;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO ASSISTENZIALE ZALAMBANI;44.2126527;12.053977;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO DI MONTETAURO;43.96813299999999;12.577393;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO DI SAN MARTINO;44.761434;10.6741291;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO F. BUSIGNANI;44.2502243;12.3577436;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO F. CIMATTI;44.28071;11.89009;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO GALASSIA;44.709228;10.5930352;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO GARIBALDI E ZARABBINI;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO LA GIRANDOLA;45.0230139;9.6893317;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO NUOVO ROVERELLA;44.1308864;12.2282505;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO PALLAVICINI BARONIO;44.4142379;12.2184471;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO DIURNO PER PORTATORI DI HANDICAP;44.5077037;11.3830037;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO EDUCATIVO BOSCO BARONIO;44.4088343;12.1840198;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO LE RONDINI;45.0623971;12.0508936;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO MOBY DICK - CENTRO S.R. DIURNO;45.5254669;11.3274275;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO NOUS;44.061913;12.5657182;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO PILACA';44.7286557;11.2893395;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"CENTRO SOCIO OCCUPAZIONALE "" MAIERO""";44.50464119999999;12.041174;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO OCCUPAZIONALE GRUPPO VERDE;44.50464119999999;12.041174;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"CENTRO SOCIO RIABILITATIVO ""TORRI DI MEZZANO""";44.4903258;12.1048536;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO RIABILITATIVO DIURNO CAVA REI;44.2367612;12.0076493;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO RIABILITATIVO DIURNO LAMBERTO VALLI;44.1872297;12.1248661;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO RIABILITATIVO DIURNO PER DISABILI DON ORESTE BENZI;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO-RIAB. SEMIR. BIFFI;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO-RIABILITATIVO DIURNO LUIGI LAGO;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO-RIABILITATIVO DIURNO PER DISABILI ADULTI - DINO CESARI;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO SOCIO-RIABILITATIVO DIURNO PICCOLO PRINCIPE;44.8432119;10.7229781;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO VACCINALE DI BOMPORTO;44.6561737;10.9494514;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO VACCINALE DI CASTELFRANCO EMILIA PRESSO PALASPORT;44.5966383;11.0485097;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CENTRO VACCINALE DI MODENA PRESSO HANGAR 3 CASERMA SETTI;44.647128;10.9252269;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CIDAS CSRD SOLELUNA;44.88299800000001;11.980568;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"COMUNITA' ALLOGGIO ""I TULIPANI""";44.7331913;10.7001834;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"COMUNITA' ALLOGGIO ""VILLA CECILIA""";44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"COMUNITA' ALLOGGIO ""VILLA FABBRI""";44.42350769999999;12.2022607;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"COMUNITA' ALLOGGIO ""VILLA ROSA RICCI""";44.466927;11.95673;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COOP. LA GOCCIA S.R.L.;44.0127551;12.4219161;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COOPERATIVA LUCE SUL MARE;44.06216;12.44983;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID - CENTRO CIVICO LA PANDURERA CENTO;44.7249629;11.284858;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID - CENTRO SOCIALE TORRE DEL PRIMARO ARGENTA;44.6180286;11.8379074;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID - FIERA CONGRESSI DI FERRARA;44.8180782;11.584334;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID - PALAZZETTO CENTRO STUDI DI CODIGORO;44.82995529999999;12.1070074;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA DI CESENA;44.2411995;12.0771296;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID SEDE PROV - FIERA FORLI';44.2227398;12.0407312;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE ANTI COVID SEDE PROV - PALA DE ANDRE;44.421772;12.2277131;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;COVID VACCINAZIONE COVID - FIERE DI REGGIO EMILIA;44.731263;10.6439039;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CSO ZANANDREA NUOVI ORIZZONTI;44.7286557;11.2893395;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CSR LA GINESTRA;44.8217738;11.6289287;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;CSRD RIVANA;51.5199009;-118.0935141;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;FONDAZIONE OPERA DON BARONIO ONLUS;44.1426934;12.238389;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;IL QUADRIFOGLIO;44.4698948;11.409919;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;IRCCS POLICLINICO DI SANT¿ORSOLA BOLOGNA;44.4912163;11.3615273;Emilia-Romagna;Ospedaliero
EMR;ITH;ITH5;8;L'AQUILONE;44.2432881;12.37105;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;LA LIBELLULA;44.5422231;10.7829482;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;LA MACCOLINA;44.3096313;11.8260812;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;LA SORGENTE;44.1679571;10.7953985;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;LE ROSE PRESSO PARCO LA FIORANA;44.6307678;11.9058084;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;NUOVO OSPEDALE DEL DELTA;44.7756816;12.1219808;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"OPERA DON DINO - C.S.R.R. ""CORALLO""";44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"OSPEDALE ""MAZZOLANI VANDINI"" ARGENTA";44.6121102;11.8346668;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"POLIAMBULATORI ""CASA DELLA SALUTE"" DI COMACCHIO";44.6959028;12.1900936;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"POLIAMBULATORI C/O CASA DELLA SALUTE ""TERRA E FIUMI"" DI COPPARO";44.8953903;11.8287138;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;POLIAMBULATORI OSPEDALE CIVILE NUOVO;44.684796;10.629794;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"POLIAMBULATORIO ""NUOVA VILLA VERDE"" DI CENTO";44.840613;11.6087525;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;POLIAMBULATORIO C/O CASA DELLA SALUTE NAVILE;44.50968049999999;11.3391334;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO ADI VACCINAZIONE ANTI COVID 19 - CASA DELLA SALUTE DI CSPT;44.3955776;11.5475409;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO ADI VACCINAZIONE ANTI COVID 19 - CASA DELLA SALUTE DI MEDICINA;44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO ADI VACCINAZIONE ANTI COVID 19 - CASA DELLA SALUTE VALLATA DEL SANTERNO;44.3366458;11.6991903;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;"PUNTO ADI VACCINAZIONE ANTI COVID 19 - TEATRO ""L. LOLLI""";44.5967607;11.2186396;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - ALFONSINE;44.5059036;12.0430671;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - BAGNO DI ROMAGNA;43.8391059;11.9656122;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - BELLARIA-IGEA MARINA;44.1343597;12.4667204;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - CASOLA VALSENIO;44.22376089999999;11.6238183;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - CASTELBOLOGNESE;44.3212615;11.7954257;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - CATTOLICA;43.963318;12.7384318;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - CERVIA;44.26354920000001;12.3476822;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - CESENATICO;44.200847;12.4052023;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - CONSELICE;44.5151005;11.8285289;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - FAENZA FIERA;44.2898527;11.8774091;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - FORLI' VIA COLOMBO;44.2243264;12.0520981;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - LUGO;44.48072699999999;11.8963211;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - MASSA LOMBARDA;44.44791379999999;11.822924;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - MERCATO SARACENO;43.95979699999999;12.1966506;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - MODIGLIANA;44.1579982;11.7908828;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - MORCIANO DI ROMAGNA;43.9111534;12.6479422;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - NOVAFELTRIA;43.8909106;12.2882281;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - POGGIO TORRIANA;43.9905954;12.3864941;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - PREDAPPIO;44.1067344;11.9815993;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - RICCIONE;43.999296;12.6555485;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - ROCCA SAN CASCIANO;44.0615872;11.8418931;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - RUSSI;44.3720066;12.0413616;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - SANTA SOFIA;43.9473026;11.9085386;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - SAVIGNANO;44.0936826;12.4007392;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINALE ANTICOVID TEMPORANEO - SPV RAVENNA;44.4183598;12.2035294;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINAZIONE ANTI COVID 19 - AUDITORIUM EX CHIESA OSSERVANZA;44.3492144;11.7062945;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;PUNTO VACCINAZIONE COVID - MEDICAL CENTER AUTODROMO ENZO E DINO FERRARI;44.3440738;11.7143509;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;RESIDENZA COOPERATIVA SERENA;44.8182562;11.6289304;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;SERVIZIO PROFILASSI MALATTIE INFETTIVE;44.5038322;11.3431874;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID - AMBULATORIO PERCORSO PROTETTO  - REGGIO EMILIA;44.6989932;10.6296859;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID - FELINA - CASTELNOVO NE MONTI;44.4596479;10.4568232;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID C/O DISTRETTO DI CORREGGIO;44.7708574;10.7819083;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID C/O OSPEDALE DI CASTELNOVO NE' MONTI;44.433842;10.4006094;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID C/O OSPEDALE DI GUASTALLA;44.9212351;10.6543959;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID C/O OSPEDALE DI MONTECCHIO;44.6984016;10.4485047;Emilia-Romagna;Territoriale
EMR;ITH;ITH5;8;VACCINAZIONE COVID C/O OSPEDALE DI SCANDIANO;44.5982342;10.6909273;Emilia-Romagna;Territoriale
FVG;ITH;ITH4;6;AMB. DISTR. AZZANO X;45.87952079999999;12.7071665;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;AMB. DISTR. S. VITO AL TAGL.TO;45.9391493;12.8744857;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;AMB. GINEC. CLAUT;46.26822;12.51417;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;AMB. MANIAGO;46.1504842;12.7162605;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;AMB. SACILE;45.9543302;12.5028196;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;AMB. SPILIMBERGO;46.1172789;12.8992964;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;AS FRIULI OCCIDENTALE;45.87952079999999;12.7071665;Friuli-Venezia Giulia;Ospedaliero
FVG;ITH;ITH4;6;ASU FRIULI CENTRALE;46.0356028;13.2229911;Friuli-Venezia Giulia;Ospedaliero
FVG;ITH;ITH4;6;ASU GIULIANO ISONTINA;45.7506222;13.6708263;Friuli-Venezia Giulia;Ospedaliero
FVG;ITH;ITH4;6;C.T. SALUTE TARVISIO;46.5029554;13.5766041;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 1 DUINO AURISINA;45.7506222;13.6708263;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 1 VIA STOCK;45.6644368;13.7704067;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 2 VIA PIETÀ;45.6483411;13.7812314;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 2 VIA VESPUCCI;45.6483411;13.7812314;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 3 MUGGIA;45.6235119;13.8030764;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 3 VIA PUCCINI;45.6235119;13.8030764;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO SANITARIO DISTRETTO 4 SAN GIOVANNI;46.2259177;13.1033646;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO VACCINALE ANTI COVID 19  GORIZIA FIERA;45.9334478;13.6033135;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO VACCINALE ANTI COVID 19 CENTRO ANZIANI MONFALCONE;45.8054397;13.5348366;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO VACCINALE ANTI COVID 19 DIP PREVENZIONE SAN GIOVANNI;46.0268721;12.5078607;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO VACCINALE ANTI COVID 19 PORTO FRANCO TRIESTE;45.6495264;13.7768182;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;CENTRO VACCINALE DI PORDENONE-TORRE;45.9702941;12.6785092;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;IGIENE ALIMENTI E NUTRIZIONE;46.42607;12.3646;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;OSP. PORDENONE;45.9695194;12.6530355;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;OSP. SAN VITO;45.9117669;12.8563575;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;POLIAMBULATORIO DISTRETTO MONFALCONE;45.8074631;13.5395297;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;POLIAMBULATORIO OSP. LATISANA;45.7692695;13.0022917;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;POLIAMBULATORIO OSP.PALMANOVA;45.9084874;13.3359018;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;POLIAMBULATORIO OSPEDALE GORIZIA;45.9336174;13.6328513;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;POLIAMBULATORIO OSPEDALE MONFALCONE;45.8156271;13.5184086;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PRESIDIO OSPEDALIERO CATTINARA E MAGGIORE DI TRIESTE;45.6336602;13.8277819;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PRESIDIO OSPEDALIERO S.MARIA DELLA  MISERICORDIA DI UDINE;46.0789941;13.2271339;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PUNTO VACCINALE COVID CAP MORTEGLIANO;45.94482920000001;13.1724215;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PUNTO VACCINALE COVID CIVIDALE PALAZZETTO DELLO SPORT;46.094904;13.4192237;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PUNTO VACCINALE COVID CODROIPO TENSOSTRUTTURA;45.9574806;12.9916399;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PUNTO VACCINALE COVID ENTE FIERA UDINE;46.08874;13.18525;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PUNTO VACCINALE COVID LATISANA PALESTRA SCUOLA;45.7822908;12.9943424;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;PUNTO VACCINALE COVID TOLMEZZO PALATENNIS;46.403496;13.0182123;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPEC.AMB. H SAN DANIELE;46.143163;13.009861;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPEC.AMB.DIST. TARCENTO;46.2158733;13.2217213;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPEC.AMB.DIST.CIVIDALE;46.0801447;13.433127;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPEC.AMB.DIST.CODROIPO;45.9574806;12.9916399;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPEC.AMBUL.OSPED.P.O. DI TOLME;46.2259177;13.1033646;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPEC.AMBUL.OSPEDAL.P.O.GEMONA;46.2886512;13.1253309;Friuli-Venezia Giulia;Territoriale
FVG;ITH;ITH4;6;SPECIAL. AMBUL.POLI.TOLMEZZO;46.403496;13.0182123;Friuli-Venezia Giulia;Territoriale
LAZ;ITI;ITI4;12;ACQUE ALBULE SPA;41.9516755;12.7240746;Lazio;Territoriale
LAZ;ITI;ITI4;12;AMBULATORIO CASALE DE MERODE;41.8574195;12.5017358;Lazio;Territoriale
LAZ;ITI;ITI4;12;AMBULATORIO DS 8 C/O CTO;41.6552418;12.989615;Lazio;Territoriale
LAZ;ITI;ITI4;12;AMBULATORIO VALMONTONE HOSPITAL;41.7668782;12.9189976;Lazio;Territoriale
LAZ;ITI;ITI4;12;ANFAS ROMA ONLUS;41.8805412;12.4505421;Lazio;Territoriale
LAZ;ITI;ITI4;12;AO  S.GIOVANNI ADDOLORATA/POL. MIL CELIO;41.885597;12.5025024;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;ASS. ISTITUTO S. CECILIA;42.0732768;11.8097007;Lazio;Territoriale
LAZ;ITI;ITI4;12;ASSOC. NE SCUOLA VIVA ONLUS;41.8477295;12.4672938;Lazio;Territoriale
LAZ;ITI;ITI4;12;AURELIA HOSPITAL;41.88704329999999;12.3982591;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;AZ. OSP. UNIV. POLICLINICO TOR VERGATA;41.8583317;12.6310721;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;AZ.OSP.SAN CAMILLO-FORLANINI;41.867208;12.4538143;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;AZIENDA OSP. S.GIOVANNI/ADDOLORATA ROMA;41.885597;12.5025024;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;AZIENDA OSPEDALIERA SANT`ANDREA;41.9826679;12.4704209;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;C. RIAB.PSICOMOTORIA PADRE PIO;41.7152553;15.6366195;Lazio;Territoriale
LAZ;ITI;ITI4;12;C.D.C SAN RAFFAELE MONTECOMPATRI;41.8049749;12.7369121;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;C.D.C. MADONNA DELLE GRAZIE;41.6739965;12.7755961;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;C.O.E.S ONLUS;41.8916302;12.5019087;Lazio;Territoriale
LAZ;ITI;ITI4;12;CARTAGINE;36.8529199;10.3217245;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA CURA PRIVATA'SAN RAFFAELE' CASSINO;41.482556;13.824512;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DELLA SALUTE;41.9077462;12.4485203;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DELLA SALUTE 'PRATI-TRIONFALE';41.9077462;12.4485203;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DELLA SALUTE BAGNOREGIO;42.62560939999999;12.1008319;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DELLA SALUTE CECCANO/POLIAMBULATORIO CECCANO;41.61013450000001;13.4256657;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DELLA SALUTE N.R.M.;41.8588562;12.6209624;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DELLA SALUTE PONTECORVO/POLIAMBULATORIO PONTECORVO;41.4591836;13.6675747;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DELLA SALUTE SORIANO NEL CIMINO;42.4186634;12.2343855;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DI CURA CITTA` DI APRILIA;41.5878457;12.6480507;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA CITTA` DI ROMA;41.8749416;12.4566092;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA MERRY HOUSE/C.GERIATRICO RO;41.7909179;12.354375;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA S.ANNA POMEZIA;41.6722223;12.4960609;Lazio;Territoriale
LAZ;ITI;ITI4;12;CASA DI CURA SALVATOR MUNDI;41.8835532;12.462128;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA VILLA AURORA;41.9059751;12.4132272;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA VILLA FULVIA SRL;41.842016;12.5521182;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA VILLA PIA;41.8681469;12.450827;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA DI CURA VILLA SANDRA;41.8502252;12.4210192;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CASA LOIC;42.1252897;12.5444214;Lazio;Territoriale
LAZ;ITI;ITI4;12;CDC ANCELLE FRANCESCANE DEL BUON PASTORE;41.9098908;12.3975012;Lazio;Ospedaliero
LAZ;ITI;ITI4;12;CENTR RIABILITATIVO ECASS;41.848691;12.4592963;Lazio;Territoriale
LAZ;ITI;ITI4;12;CENTRO 'A. BOGGI';41.9095726;12.4778385;Lazio;Territoriale
LAZ;ITI;ITI4;12;CENTRO AMB.LE-DOMIC.RE UNISAN;;;Lazio;Territoriale
LAZ;ITI;ITI4;12;CENTRO DIURNO REVERIE COMUNITÀ 1;42.1357131;12.5432706;Lazio;Territoriale
LAZ;ITI;ITI4;12;CENTRO PRIMULA ASL ROMA 1 TERMINI;41.9014422;12.4614774;Lazio;Territoriale
